# corpus-commit=4bede39696ec864da04073a5fcbb1638968055f2 date=2026-08-24
MATCH	./books/perl6-at-a-glance/op3.pl
MATCH	./books/perl6-at-a-glance/op30.pl
MATCH	./books/perl6-at-a-glance/op31.pl
MATCH	./books/perl6-at-a-glance/op32.pl
MATCH	./books/perl6-at-a-glance/op33.pl
MATCH	./books/perl6-at-a-glance/op34.pl
MATCH	./books/perl6-at-a-glance/op35.pl
MATCH	./books/perl6-at-a-glance/op36.pl
MATCH	./books/perl6-at-a-glance/op37.pl
MATCH	./books/perl6-at-a-glance/op38.pl
MATCH	./books/perl6-at-a-glance/op39.pl
MATCH	./books/perl6-at-a-glance/op4.pl
MATCH	./books/perl6-at-a-glance/op40.pl
MATCH	./books/perl6-at-a-glance/op41.pl
MATCH	./books/perl6-at-a-glance/op42.pl
MATCH	./books/perl6-at-a-glance/op43.pl
MATCH	./books/perl6-at-a-glance/op44.pl
MATCH	./books/perl6-at-a-glance/op45.pl
MATCH	./books/perl6-at-a-glance/op46.pl
MATCH	./books/perl6-at-a-glance/op47.pl
DIFF-OUT	./books/perl6-at-a-glance/op48.pl
MATCH	./books/perl6-at-a-glance/op49.pl
MATCH	./books/perl6-at-a-glance/op5.pl
MATCH	./books/perl6-at-a-glance/op50.pl
DIFF-BOTH	./books/perl6-at-a-glance/op51.pl
MATCH	./books/perl6-at-a-glance/op52.pl
MATCH	./books/perl6-at-a-glance/op53.pl
MATCH	./books/perl6-at-a-glance/op54.pl
MATCH	./books/perl6-at-a-glance/op55.pl
MATCH	./books/perl6-at-a-glance/op56.pl
MATCH	./books/perl6-at-a-glance/op57.pl
MATCH	./books/perl6-at-a-glance/op58.pl
MATCH	./books/perl6-at-a-glance/op59.pl
MATCH	./books/perl6-at-a-glance/op6.pl
MATCH	./books/perl6-at-a-glance/op60.pl
MATCH	./books/perl6-at-a-glance/op62.pl
MATCH	./books/perl6-at-a-glance/op63.pl
MATCH	./books/perl6-at-a-glance/op64.pl
MATCH	./books/perl6-at-a-glance/op65.pl
MATCH	./books/perl6-at-a-glance/op66.pl
MATCH	./books/perl6-at-a-glance/op67.pl
MATCH	./books/perl6-at-a-glance/op68.pl
MATCH	./books/perl6-at-a-glance/op69.pl
MATCH	./books/perl6-at-a-glance/op7.pl
MATCH	./books/perl6-at-a-glance/op70.pl
MATCH	./books/perl6-at-a-glance/op71.pl
MATCH	./books/perl6-at-a-glance/op72.pl
MATCH	./books/perl6-at-a-glance/op8.pl
MATCH	./books/perl6-at-a-glance/op9.pl
MATCH	./books/perl6-at-a-glance/plus1.pl
DIFF-OUT	./books/perl6-at-a-glance/plus_m.pl
MATCH	./books/perl6-at-a-glance/promice1.pl
MATCH	./books/perl6-at-a-glance/scalar.pl
MATCH	./books/perl6-at-a-glance/sleep-sort2.pl
MATCH	./books/perl6-at-a-glance/str1.pl
MATCH	./books/perl6-at-a-glance/str2.pl
MATCH	./books/perl6-at-a-glance/str3.pl
MATCH	./books/perl6-at-a-glance/sub1.pl
MATCH	./books/perl6-at-a-glance/sub10.pl
MATCH	./books/perl6-at-a-glance/sub11.pl
DIFF-BOTH	./books/perl6-at-a-glance/sub12.pl
MATCH	./books/perl6-at-a-glance/sub13.pl
MATCH	./books/perl6-at-a-glance/sub14.pl
MATCH	./books/perl6-at-a-glance/sub15.pl
MATCH	./books/perl6-at-a-glance/sub16.pl
MATCH	./books/perl6-at-a-glance/sub18.pl
MATCH	./books/perl6-at-a-glance/sub19.pl
MATCH	./books/perl6-at-a-glance/sub2.pl
MATCH	./books/perl6-at-a-glance/sub20.pl
MATCH	./books/perl6-at-a-glance/sub21.pl
MATCH	./books/perl6-at-a-glance/sub22.pl
MATCH	./books/perl6-at-a-glance/sub23.pl
MATCH	./books/perl6-at-a-glance/sub24.pl
MATCH	./books/perl6-at-a-glance/sub25.pl
MATCH	./books/perl6-at-a-glance/sub26.pl
MATCH	./books/perl6-at-a-glance/sub27.pl
MATCH	./books/perl6-at-a-glance/sub28.pl
MATCH	./books/perl6-at-a-glance/sub29.pl
MATCH	./books/perl6-at-a-glance/sub3.pl
MATCH	./books/perl6-at-a-glance/sub30.pl
MATCH	./books/perl6-at-a-glance/sub31.pl
MATCH	./books/perl6-at-a-glance/sub4.pl
MATCH	./books/perl6-at-a-glance/sub5.pl
MATCH	./books/perl6-at-a-glance/sub6.pl
MATCH	./books/perl6-at-a-glance/sub7.pl
MATCH	./books/perl6-at-a-glance/sub9.pl
MATCH	./books/perl6-at-a-glance/subset.pl
MATCH	./books/perl6-at-a-glance/t.pl
DIFF-OUT	./books/perl6-at-a-glance/try1.pl
MATCH	./books/perl6-at-a-glance/uni1.pl
MATCH	./books/perl6-at-a-glance/uni2.pl
MATCH	./books/perl6-at-a-glance/uni3.pl
MATCH	./books/perl6-at-a-glance/uni4.pl
MATCH	./books/perl6-at-a-glance/uni5.pl
MATCH	./books/perl6-at-a-glance/uni6.pl
MATCH	./books/perl6-at-a-glance/uni7.pl
